experiment_id,model_id,sample_id,class_label,reference_score,exported_score,score_absolute_error,score_pass,reference_probability,exported_probability,probability_absolute_error,probability_pass,probability_sum,normalization_error,normalization_pass
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01754,1,0.3756056275981294,0.375605702,7.440187060892e-08,True,0.3756056275981294,0.375605702,7.440187060892e-08,True,1.0000000813,8.130000006545401e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01754,2,0.07932559711996291,0.079325594,3.1199629130229667e-09,True,0.07932559711996291,0.079325594,3.1199629130229667e-09,True,1.0000000813,8.130000006545401e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01754,3,0.3751184404679679,0.375118464,2.353203210070376e-08,True,0.3751184404679679,0.375118464,2.353203210070376e-08,True,1.0000000813,8.130000006545401e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01754,4,0.04712032839277712,0.0471203402,1.180722287996705e-08,True,0.04712032839277712,0.0471203402,1.180722287996705e-08,True,1.0000000813,8.130000006545401e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01754,5,0.03744493507792057,0.0374449417,6.622079426477079e-09,True,0.03744493507792057,0.0374449417,6.622079426477079e-09,True,1.0000000813,8.130000006545401e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01754,6,0.08538507134324219,0.0853850394,3.194324219024658e-08,True,0.08538507134324219,0.0853850394,3.194324219024658e-08,True,1.0000000813,8.130000006545401e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01927,1,0.10230572775247232,0.102305725,2.7524723195115897e-09,True,0.10230572775247232,0.102305725,2.7524723195115897e-09,True,0.9999999407,5.930000002152269e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01927,2,0.06823942124078164,0.0682394207,5.407816416891364e-10,True,0.06823942124078164,0.0682394207,5.407816416891364e-10,True,0.9999999407,5.930000002152269e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01927,3,0.19083358300700534,0.190833569,1.400700533338295e-08,True,0.19083358300700534,0.190833569,1.400700533338295e-08,True,0.9999999407,5.930000002152269e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01927,4,0.13463504562105236,0.134635076,3.0378947635245623e-08,True,0.13463504562105236,0.134635076,3.0378947635245623e-08,True,0.9999999407,5.930000002152269e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01927,5,0.25270942428247933,0.252709448,2.3717520669652714e-08,True,0.25270942428247933,0.252709448,2.3717520669652714e-08,True,0.9999999407,5.930000002152269e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R01927,6,0.251276798096209,0.251276702,9.609620899020399e-08,True,0.251276798096209,0.251276702,9.609620899020399e-08,True,0.9999999407,5.930000002152269e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02197,1,0.38472657124745724,0.384726524,4.724745722439749e-08,True,0.38472657124745724,0.384726524,4.724745722439749e-08,True,0.9999999474,5.260000002227372e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02197,2,0.1118351725273287,0.111835092,8.052732870800217e-08,True,0.1118351725273287,0.111835092,8.052732870800217e-08,True,0.9999999474,5.260000002227372e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02197,3,0.38495829572487783,0.384958476,1.8027512216356456e-07,True,0.38495829572487783,0.384958476,1.8027512216356456e-07,True,0.9999999474,5.260000002227372e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02197,4,0.03038425692440677,0.0303842388,1.8124406770542167e-08,True,0.03038425692440677,0.0303842388,1.8124406770542167e-08,True,0.9999999474,5.260000002227372e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02197,5,0.04515043903295383,0.0451503955,4.353295382508726e-08,True,0.04515043903295383,0.0451503955,4.353295382508726e-08,True,0.9999999474,5.260000002227372e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02197,6,0.042945264542975696,0.0429452211,4.344297569597311e-08,True,0.042945264542975696,0.0429452211,4.344297569597311e-08,True,0.9999999474,5.260000002227372e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02610,1,0.12681592800107902,0.12681593,1.998920973189655e-09,True,0.12681592800107902,0.12681593,1.998920973189655e-09,True,0.9999999824000001,1.7599999901918295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02610,2,0.04127903151843112,0.041279044,1.2481568882616312e-08,True,0.04127903151843112,0.041279044,1.2481568882616312e-08,True,0.9999999824000001,1.7599999901918295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02610,3,0.32301190335582963,0.323012263,3.596441703890285e-07,True,0.32301190335582963,0.323012263,3.596441703890285e-07,True,0.9999999824000001,1.7599999901918295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02610,4,0.04637262074368834,0.0463726074,1.3343688341771465e-08,True,0.04637262074368834,0.0463726074,1.3343688341771465e-08,True,0.9999999824000001,1.7599999901918295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02610,5,0.13953288817643966,0.13953279,9.817643967235945e-08,True,0.13953288817643966,0.13953279,9.817643967235945e-08,True,0.9999999824000001,1.7599999901918295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R02610,6,0.3229876282045323,0.322987348,2.802045322991553e-07,True,0.3229876282045323,0.322987348,2.802045322991553e-07,True,0.9999999824000001,1.7599999901918295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R03479,1,0.9999805873653069,0.999980569,1.8365306941880988e-08,True,0.9999805873653069,0.999980569,1.8365306941880988e-08,True,0.9999999816472371,1.8352762864992656e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R03479,2,6.031173962328404e-06,6.03117678e-06,2.817671595855111e-12,True,6.031173962328404e-06,6.03117678e-06,2.817671595855111e-12,True,0.9999999816472371,1.8352762864992656e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R03479,3,3.3920619063425924e-08,3.39206423e-08,2.323657407611221e-14,True,3.3920619063425924e-08,3.39206423e-08,2.323657407611221e-14,True,0.9999999816472371,1.8352762864992656e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R03479,4,1.333889969129761e-05,1.33389094e-05,9.708702390276891e-12,True,1.333889969129761e-05,1.33389094e-05,9.708702390276891e-12,True,0.9999999816472371,1.8352762864992656e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R03479,5,8.613340798786597e-09,8.61333493e-09,5.868786597892052e-15,True,8.613340798786597e-09,8.61333493e-09,5.868786597892052e-15,True,0.9999999816472371,1.8352762864992656e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R03479,6,2.707983907807493e-11,2.70798835e-11,4.442192506815175e-17,True,2.707983907807493e-11,2.70798835e-11,4.442192506815175e-17,True,0.9999999816472371,1.8352762864992656e-08,True
